time_s,workload_intensity,gpu_power_w,ambient_temp_c,fan_speed_pct,gpu_temp_c,throttle_flag
5779,0.6313,430.55,24.23,69.65,37.13,0
5780,0.6353,454.27,24.11,71.14,37.47,0
5781,0.6377,454.41,24.14,67.72,37.77,0
5782,0.6346,475.8,24.11,73.22,38.16,0
5783,0.6254,436.5,23.95,71.13,38.57,0
5784,0.6132,432.15,24.15,69.07,38.86,0
5785,0.6017,422.93,24,67.09,39.11,0
5786,0.5923,422.69,24.05,69.6,39.37,0
5787,0.5841,397.56,24.18,69.12,39.67,0
5788,0.5768,395.49,23.92,69.43,39.86,0
5789,0.5722,389.3,23.87,68.78,40.08,0
5790,0.5726,397.67,24.08,69.59,40.28,0
5791,0.5786,405.51,24.17,68.99,40.52,0
5792,0.5889,420.01,24.19,70.14,40.76,0
5793,0.6015,426.28,23.97,70.02,41.09,0
5794,0.6142,426.03,24.09,67.38,41.34,0
5795,0.6247,429.68,23.99,71.65,41.58,0
5796,0.6319,448.65,24.08,70.72,41.83,0
5797,0.6368,451.93,23.98,70.54,42.14,0
5798,0.6423,452.77,24.15,68.56,42.43,0
5799,0.6502,455.43,23.9,70.56,42.7,0
5800,0.6584,459.38,24.09,71.68,42.96,0
5801,0.6638,473.52,24.07,73.71,43.23,0
5802,0.6654,473.31,23.99,71.96,43.5,0
5803,0.6656,466.6,24.02,72.38,43.79,0
5804,0.667,486.98,24.18,72.19,44.09,0
5805,0.6696,480.92,24.05,71.27,44.37,0
5806,0.6712,478.73,24.24,74.86,44.72,0
5807,0.6697,466.15,24.02,74.94,44.95,0
5808,0.6651,458.99,24.21,71.69,45.23,0
5809,0.6582,460.56,24.02,76.07,45.42,0
5810,0.649,452.53,24.2,73,45.62,0
5811,0.6367,439.43,23.99,71.74,45.8,0
5812,0.6227,448.4,24.01,76.16,46.07,0
5813,0.6105,437.02,23.96,69.33,46.24,0
5814,0.6041,425.78,23.98,69.22,46.48,0
5815,0.6045,415.24,24.05,67.38,46.63,0
5816,0.6086,420.1,24.04,71.72,46.79,0
5817,0.6118,435.65,23.87,68.03,46.95,0
5818,0.6121,429.91,24.12,69.07,47.1,0
5819,0.612,421.2,23.9,71.4,47.28,0
5820,0.6156,429.05,23.99,68.95,47.46,0
5821,0.6245,457.1,24.18,72.75,47.66,0
5822,0.6358,459.52,24.04,70.2,47.81,0
5823,0.6456,449.3,24,70.78,48.01,0
5824,0.6515,459.84,24.21,72.24,48.23,0
5825,0.6537,458.38,24.14,75.67,48.44,0
5826,0.653,455.7,24.06,71,48.66,0
5827,0.6489,435.82,24.06,70.73,48.9,0
5828,0.6403,441.63,24.19,69.73,49.07,0
5829,0.6273,440.69,24.05,72.15,49.26,0
5830,0.6121,436.55,24.06,70.02,49.38,0
5831,0.5988,414.13,23.98,67.96,49.55,0
5832,0.5911,414.53,24.17,72.38,49.63,0
5833,0.5898,412.68,24.26,68.48,49.76,0
5834,0.5926,416.34,24.24,67.37,49.94,0
5835,0.5962,425.8,23.92,68.39,50.07,0
5836,0.5992,421.65,24.02,67.9,50.25,0
5837,0.6039,422.88,24.05,65.37,50.35,0
5838,0.6129,442.06,24.1,72.36,50.5,0
5839,0.6263,414.19,24.1,68.89,50.65,0
5840,0.6409,450.29,24.1,71.87,50.76,0
5841,0.6522,461.13,24.14,66.83,50.92,0
5842,0.6569,458.18,24,71.82,51.08,0
5843,0.6528,451.18,24.19,67.59,51.21,0
5844,0.6403,446.97,24.03,66.86,51.39,0
5845,0.6229,452.11,24.24,71.18,51.55,0
5846,0.6064,453.19,24.09,70.42,51.71,0
5847,0.5959,420.65,24.06,67.28,51.91,0
5848,0.5925,424.27,24.01,67.86,52.02,0
5849,0.5949,420.18,23.9,69.3,52.17,0
5850,0.6016,415.42,24.09,66.72,52.28,0
5851,0.6118,445.95,23.98,64.62,52.41,0
5852,0.6228,441.15,23.94,68.97,52.53,0
5853,0.6303,437.76,23.98,72.15,52.67,0
5854,0.6326,450.1,24.1,73.76,52.82,0
5855,0.6341,452.52,24.3,69.16,52.95,0
5856,0.6401,434.17,24.13,71.47,53.08,0
5857,0.6508,448.83,23.92,72.82,53.18,0
5858,0.6613,475.6,23.91,72.91,53.3,0
5859,0.6673,453.14,24.08,71.13,53.48,0
5860,0.6688,452.34,23.99,73.26,53.58,0
5861,0.6674,475.02,23.92,71.33,53.72,0
5862,0.6635,464.01,24.04,72,53.85,0
5863,0.6563,468.83,24.1,74.28,54.02,0
5864,0.6469,458.63,24.17,70.59,54.17,0
5865,0.6382,446.83,24.23,70.32,54.33,0
5866,0.633,435.11,23.94,74.3,54.47,0
5867,0.632,436.62,24.17,69.05,54.59,0
5868,0.6343,417.58,24.34,71.22,54.69,0
5869,0.6388,445.5,24.01,72.4,54.78,0
5870,0.6444,443.01,24.08,68.33,54.89,0
5871,0.6491,441.63,24.01,72.55,54.99,0
5872,0.6511,453.08,24.14,71.07,55.04,0
5873,0.6506,439.91,24.04,69.21,55.16,0
5874,0.6498,432.54,24.28,71.1,55.22,0
5875,0.6502,459.87,24.09,71.94,55.3,0
5876,0.6518,452.21,24.01,70.9,55.43,0
5877,0.6545,451.3,24.1,72.63,55.58,0
5878,0.6595,448.85,24.04,72.2,55.69,0
5879,0.6664,455.92,24.03,72,55.79,0
5880,0.6716,479.25,24.12,73.59,55.88,0
5881,0.6699,469.54,24.14,70.14,56.06,0
5882,0.6605,465.9,24.19,72.32,56.19,0
5883,0.648,448.81,23.98,71.57,56.34,0
5884,0.6387,436.04,24.24,70.76,56.44,0
5885,0.6347,440.1,24.17,68.63,56.46,0
5886,0.6323,436.88,24.17,72.98,56.59,0
5887,0.6243,446.97,24.1,70.88,56.69,0
5888,0.6069,434.22,24.07,68.61,56.75,0
5889,0.5828,404.12,24,68.07,56.85,0
5890,0.5577,389.69,24.05,67.11,56.85,0
5891,0.5345,389.57,24.08,63.32,56.85,0
5892,0.5105,345.46,24.14,63.89,56.89,0
5893,0.4807,336.33,24.19,61.89,56.84,0
5894,0.442,310.5,24.09,58.36,56.76,0
5895,0.395,279.87,24.17,54.16,56.68,0
5896,0.343,254.62,24.04,54.32,56.56,0
5897,0.2901,204.93,24.08,49.64,56.39,0
5898,0.24,176.04,24.16,47.12,56.22,0
5899,0.1957,130.7,24.27,44.63,56.02,0
5900,0.1602,99.91,24.16,44.66,55.79,0
5901,0.136,98.91,23.98,42.06,55.47,0
5902,0.1236,94.76,24.11,41.13,55.18,0
5903,0.1222,102.22,23.91,42.54,54.83,0
5904,0.1285,87.76,24.01,43.75,54.58,0
5905,0.1379,99.12,24.09,41.55,54.29,0
5906,0.1456,103.09,24.35,43.03,53.96,0
5907,0.1494,111.89,24.1,43.2,53.69,0
5908,0.15,103.46,24.15,42.12,53.4,0
5909,0.149,114.23,24.18,39.83,53.19,0
5910,0.1478,111.89,24.19,44.75,52.96,0
5911,0.1478,108.71,24.13,40.88,52.69,0
5912,0.1497,96,24.17,43.34,52.4,0
5913,0.1532,112.02,24.1,41.04,52.18,0
5914,0.1566,115.64,24.18,45.82,51.93,0
5915,0.1576,109.79,24.03,44.38,51.71,0
5916,0.1545,115.89,24.18,38.35,51.54,0
5917,0.1482,113.25,24.21,39.19,51.33,0
5918,0.1423,110.83,23.97,41.05,51.09,0
5919,0.141,93.85,23.96,40.61,50.84,0
5920,0.1467,118.79,24.19,40.51,50.57,0
5921,0.1592,115.55,24.08,43.43,50.41,0
5922,0.1755,123.23,24.16,40.44,50.19,0
5923,0.1902,141,24.21,42.83,50.02,0
5924,0.1963,147.99,24.27,44.5,49.83,0
5925,0.1901,128.09,24.17,43.46,49.69,0
5926,0.1744,129.46,24.29,41.73,49.48,0
5927,0.1573,119.87,24.04,43.3,49.29,0
5928,0.146,94.12,23.98,43.97,49.09,0
5929,0.1426,104.29,24.11,40.84,48.8,0
5930,0.1453,105.73,24.14,41.09,48.59,0
5931,0.1512,121.1,23.91,41.57,48.4,0
5932,0.1581,107.45,24.14,45.78,48.26,0
5933,0.1655,125.1,23.98,43.33,48.06,0
5934,0.1727,102.59,24.29,40.33,47.86,0
5935,0.177,128.12,23.93,40.61,47.64,0
5936,0.1742,106.74,24.18,43.19,47.5,0
5937,0.1626,128.41,24.09,42.54,47.31,0
5938,0.1455,95.92,24.03,41.93,47.1,0
5939,0.1287,102.98,24.05,43.53,46.88,0
5940,0.1165,70.19,24.2,40.87,46.7,0
5941,0.1106,70.5,24,41.87,46.48,0
5942,0.1105,72.73,24.4,42.67,46.29,0
5943,0.1151,76.48,24.08,44.04,46.07,0
5944,0.1232,109.39,24.06,42.53,45.8,0
5945,0.1332,95.3,24.09,42.13,45.66,0
5946,0.1437,105.2,24.27,43.62,45.47,0
5947,0.1523,116.96,24.04,40.68,45.31,0
5948,0.1577,111.19,24.12,41.05,45.11,0
5949,0.1595,119.03,24.02,44.99,44.92,0
5950,0.1582,103.33,24.15,42.23,44.69,0
5951,0.1538,103.1,24.05,44.82,44.51,0
5952,0.1467,89.2,24.06,42.35,44.39,0
5953,0.1392,110.58,24.1,43.54,44.18,0
5954,0.1349,82.58,24.16,38.23,44.01,0
5955,0.1366,110.13,24.05,37.04,43.85,0
5956,0.1442,96.37,24.2,41.6,43.72,0
5957,0.1555,95.61,24.16,44.94,43.55,0
5958,0.1672,120.66,24.1,45.13,43.37,0
5959,0.1756,123.92,24.03,44.15,43.26,0
5960,0.178,124.95,24.11,46.4,43.14,0
5961,0.1737,118.75,24.19,45.28,42.98,0
5962,0.1649,109.61,24.04,42.35,42.88,0
5963,0.1548,124.7,24.13,39.18,42.76,0
5964,0.1473,107.38,24.22,48.82,42.67,0
5965,0.1446,106.41,24.12,41.03,42.48,0
5966,0.146,94.73,24.01,42.73,42.33,0
5967,0.1481,130.01,24.06,43.37,42.18,0
5968,0.1487,94.13,24.04,44.7,42.07,0
5969,0.1486,110.83,24.19,44.52,41.93,0
5970,0.1499,111.15,24.25,43.8,41.83,0
5971,0.1534,117.65,24.07,45.94,41.71,0
5972,0.1586,104.23,24.26,41.5,41.56,0
5973,0.1648,108.05,24.3,43.82,41.44,0
5974,0.1704,101.05,24.13,39.86,41.33,0
5975,0.1728,138.57,24.18,42.88,41.19,0
5976,0.1701,110.27,24.16,46.05,41.1,0
5977,0.1623,137.52,24.4,42.62,40.94,0
5978,0.1499,99.37,24.07,41.71,40.9,0
5979,0.1333,98.23,24.22,40.73,40.79,0
5980,0.116,74.39,24.17,38.65,40.69,0
5981,0.1052,81.05,24.16,39.7,40.51,0
5982,0.1066,70.73,24.06,40.07,40.33,0
5983,0.1186,88.24,24.26,40.12,40.2,0
5984,0.1333,92.08,24,39.32,40.09,0
5985,0.1444,81.64,24.19,41.58,39.96,0
5986,0.1511,107.53,24.03,42.05,39.88,0
5987,0.157,105.34,24.29,45.5,39.75,0
5988,0.1644,110.03,24,47.53,39.64,0
5989,0.1722,124.63,24.07,44.29,39.55,0
5990,0.1762,110.77,23.99,44.78,39.51,0
5991,0.1736,119.35,24.25,49.98,39.36,0
5992,0.1658,108.76,24.19,43.71,39.24,0
5993,0.157,100.67,24.19,39.73,39.12,0
5994,0.1509,110.87,23.95,43.59,38.99,0
5995,0.1482,101.55,23.97,41.15,38.87,0
5996,0.1472,91.99,24.21,40.38,38.79,0
5997,0.1452,108.11,24,38.43,38.67,0
5998,0.1404,96.64,24.15,40.07,38.63,0
5999,0.1329,84.74,24.17,43.59,38.51,0
6000,0.1239,94.95,24.13,41.21,38.36,0
6001,0.1165,86.08,24.29,39.58,38.29,0
6002,0.1151,96.88,23.93,42.62,38.17,0
6003,0.1236,86.19,24.19,41.98,38.12,0
6004,0.1417,101.9,24.06,43.14,38.02,0
6005,0.1638,114.33,24.09,46.32,37.88,0
6006,0.1823,135.24,24.18,42.91,37.75,0
6007,0.1908,152.04,24.29,42.59,37.67,0
6008,0.1879,130.58,24.1,42.5,37.64,0
6009,0.1773,123.22,24.25,45.16,37.56,0
6010,0.1656,121.35,23.99,42.13,37.5,0
6011,0.1564,99.33,23.98,43.51,37.47,0
6012,0.1481,90.39,24.23,44.12,37.35,0
6013,0.1377,97.98,24.13,45.25,37.25,0
6014,0.1256,102.55,24.16,44.17,37.16,0
6015,0.116,87.34,24.07,44.58,37.05,0
6016,0.1131,66.67,24.21,42.14,36.97,0
6017,0.1186,76.29,24.07,44.61,36.83,0
6018,0.1314,92.96,24.11,43.43,36.74,0
6019,0.1475,99.91,24.14,43.54,36.66,0
6020,0.1611,124.99,24.1,43.54,36.54,0
6021,0.1679,99.41,24.19,45.94,36.54,0
6022,0.1677,103.85,24.18,43.3,36.47,0
6023,0.1635,116.46,24.08,45.06,36.43,0
6024,0.1582,106.46,24.42,43.22,36.42,0
6025,0.1538,109.04,24.03,41.3,36.33,0
6026,0.1517,95.66,23.85,43.69,36.25,0
6027,0.1522,89.17,23.95,41.03,36.2,0
6028,0.1537,111.22,24.21,45.42,36.08,0
6029,0.1533,98.34,24.13,45.3,36.05,0
6030,0.1498,101.66,24.38,42.09,35.96,0
6031,0.145,111.24,24.2,40.4,35.91,0
6032,0.1423,83.11,24.14,44.01,35.85,0
6033,0.1438,101.82,24.18,46.01,35.75,0
6034,0.1485,105.91,24.22,44.24,35.69,0
6035,0.1531,112.58,24.07,42.72,35.63,0
6036,0.1546,110.87,24.26,42.24,35.57,0
6037,0.1534,108.61,24.14,39.99,35.52,0
6038,0.1535,107.84,23.98,41.72,35.49,0
6039,0.1593,97.52,24.04,44.02,35.49,0
6040,0.1695,103.66,24.22,43.06,35.45,0
6041,0.1777,139.85,24.29,44.64,35.38,0
6042,0.178,126.58,24.3,43.76,35.35,0
6043,0.1716,123.49,24.12,45.64,35.28,0
6044,0.1645,120.22,24.24,45.51,35.25,0
6045,0.1596,104.56,24.06,43.93,35.18,0
6046,0.1552,95.16,24.25,38.85,35.08,0
6047,0.149,103.75,24.16,45.28,35.01,0
6048,0.1426,105.24,24.06,41.13,34.97,0
6049,0.1397,112.28,24.24,42.37,34.98,0
6050,0.142,91.85,24.19,41.26,34.89,0
6051,0.1478,104.72,24.21,46.68,34.78,0
6052,0.154,110.78,24.13,40.77,34.72,0
6053,0.1589,120.88,24.11,41.65,34.71,0
6054,0.1629,120.57,24.09,42.2,34.69,0
6055,0.1666,99.57,24.31,46.07,34.67,0
6056,0.1692,109.81,24.16,41.68,34.61,0
6057,0.169,111.34,24.2,43.32,34.57,0
6058,0.1644,100.97,24.11,45.32,34.56,0
6059,0.1564,121.11,24.2,44.26,34.51,0
6060,0.1491,104.37,24.09,44.18,34.49,0
6061,0.1476,115.41,24.26,42.98,34.45,0
6062,0.1527,109.72,24.11,44.33,34.45,0
6063,0.1598,107.27,24.06,42.37,34.32,0
6064,0.1628,136.37,24.17,43.76,34.29,0
6065,0.1608,116.32,24.06,44.4,34.28,0
6066,0.1573,105.92,24.15,40.81,34.22,0
6067,0.155,108.8,24.21,42.92,34.24,0
6068,0.1537,112.72,24.04,42.96,34.2,0
6069,0.1524,95.17,24.14,46.77,34.13,0
6070,0.1527,123.07,23.97,43.7,34.06,0
6071,0.1559,90.75,24.12,44.78,34.01,0
6072,0.1589,91.87,24.14,43.44,33.96,0
6073,0.1567,112.51,24.43,42.4,33.9,0
6074,0.1493,105.1,24.33,41.76,33.87,0
6075,0.1433,84.88,24.1,41.07,33.78,0
6076,0.1456,112.23,24.16,43.34,33.74,0
6077,0.1555,118.23,24.1,43.23,33.67,0
6078,0.1658,116.36,24.16,43.8,33.61,0
6079,0.1708,121.44,24.16,42.53,33.54,0
6080,0.1714,111.25,24.43,43.82,33.48,0
6081,0.1719,130.69,24.3,43.49,33.44,0
6082,0.1742,122.23,24.2,43.17,33.46,0
6083,0.1758,108.08,24.12,44.25,33.48,0
6084,0.1729,122.65,24.39,42.3,33.46,0
6085,0.1639,129.32,24.25,45.34,33.41,0
6086,0.1504,121.4,23.97,44.99,33.37,0
6087,0.1356,92.35,24.28,43.56,33.38,0
6088,0.1243,88.67,24.18,37.31,33.35,0
6089,0.1212,74.41,24.25,35.62,33.29,0
6090,0.1277,89.95,24.26,40.46,33.22,0
6091,0.1398,89.3,24.2,45.03,33.14,0
6092,0.1507,114.35,24.13,45.62,33.13,0
6093,0.1562,96.34,24.26,43.17,33.05,0
6094,0.1573,101.69,24.34,44.75,32.97,0
6095,0.1568,111.1,24.11,44.64,32.89,0
6096,0.1552,103.55,24.24,44.6,32.87,0
6097,0.1522,85.69,24.1,44.45,32.86,0
6098,0.15,117.25,24.13,44.12,32.84,0
6099,0.1523,99.85,24.01,43.86,32.86,0
6100,0.1598,123.63,24.32,43.95,32.87,0
6101,0.1681,120.07,24.22,44.26,32.82,0
6102,0.1711,113.05,24.2,44.31,32.83,0
6103,0.1665,126.07,24.21,45.17,32.81,0
6104,0.157,122.14,24.08,43.82,32.81,0
6105,0.1472,95.75,24.25,44.28,32.8,0
6106,0.1404,98.86,24.24,43.97,32.76,0
6107,0.1373,75.56,24.23,41.79,32.81,0
6108,0.1367,97.73,24.2,40.61,32.8,0
6109,0.1363,120.14,24.3,44.05,32.73,0
6110,0.1353,107.5,24.29,45.76,32.71,0
6111,0.1351,84.68,24.19,45.47,32.68,0
6112,0.1377,105.62,24.1,41.81,32.67,0
6113,0.1442,107.89,24.05,46.32,32.61,0
6114,0.1529,99.26,24.16,40.72,32.53,0
6115,0.1607,114.13,23.99,43.81,32.53,0
6116,0.1644,113.34,24.34,43.09,32.52,0
6117,0.1629,128.58,24.21,46.55,32.5,0
6118,0.1584,119.84,24.08,40.94,32.51,0
6119,0.1545,107.56,24.19,42.91,32.53,0
6120,0.1522,125.52,24.29,44.65,32.53,0
6121,0.1501,87.43,24.41,43.54,32.55,0
6122,0.1467,126.33,24.14,40.52,32.46,0
6123,0.1417,97.16,24.05,41.29,32.46,0
6124,0.1363,94.04,24.08,41.79,32.43,0
6125,0.1329,102.43,24.27,40.83,32.35,0
6126,0.1338,99.05,24.05,44.28,32.32,0
6127,0.1401,94.04,24.3,42.55,32.33,0
6128,0.1492,103.82,24.16,40.74,32.27,0
6129,0.1563,100.86,24.06,46.66,32.29,0
6130,0.1589,115.23,24.24,41.49,32.24,0
6131,0.1581,118.21,24.24,47.12,32.23,0
6132,0.1571,110.86,24.13,40.84,32.26,0
6133,0.1566,101.39,24.24,40.09,32.29,0
6134,0.1559,123.63,24.1,46,32.24,0
6135,0.1551,110.51,24.29,43.74,32.24,0
6136,0.1557,100.73,24.15,41.51,32.22,0
6137,0.158,129.92,24.38,41.89,32.15,0
6138,0.1599,113.46,24.26,44.16,32.13,0
6139,0.1584,95.34,24.17,40.88,32.09,0
6140,0.1531,126.95,24.23,46.49,32.08,0
6141,0.1456,103.32,24.1,45.59,32.09,0
6142,0.1379,85.44,24.29,42.75,32.08,0
6143,0.1314,82.38,24.34,42.82,32.05,0
6144,0.1274,78.42,24.18,41.75,32.03,0
6145,0.1291,88.8,24.26,41.63,31.98,0
6146,0.1379,105.67,24.22,41.71,31.93,0
6147,0.1508,114.06,24.32,40.63,31.9,0
6148,0.1611,109.63,24.13,41.25,31.9,0
6149,0.1635,115.22,24.18,43.01,31.91,0
6150,0.1589,115.1,24.24,41.18,31.91,0
6151,0.1524,98.16,24.19,43.78,31.95,0
6152,0.1485,96.45,24.16,41.49,31.93,0
6153,0.1476,99.02,24.22,40.54,31.92,0
6154,0.1485,94.21,24.23,39.47,31.93,0
6155,0.1511,101.06,24.21,45.24,31.92,0
6156,0.1561,102.84,24.2,42.68,31.91,0
6157,0.1621,118.7,24.27,44.63,31.89,0
6158,0.1648,125.08,24.35,43.64,31.88,0
6159,0.1607,124.45,24.1,42.36,31.9,0
6160,0.1501,102.38,24.1,44.69,31.9,0
6161,0.1375,89.71,24.25,41.87,31.94,0
6162,0.1291,94.7,24.31,41.01,31.87,0
6163,0.1286,99.02,24.25,43.13,31.83,0
6164,0.1362,95.87,24.31,44.04,31.81,0
6165,0.1491,121.58,24.39,40.49,31.85,0
6166,0.1632,109.95,24.36,44.93,31.84,0
6167,0.1739,132.78,24.17,40.87,31.85,0
6168,0.1775,121.18,24.26,43.82,31.91,0
6169,0.1738,113.92,24.11,49.57,31.94,0
6170,0.1662,121.65,24.13,42.54,31.92,0
6171,0.1596,110.77,24.17,43.33,31.89,0
6172,0.1561,104.91,24.1,41.88,31.9,0
6173,0.1551,117.21,24.13,39.66,31.87,0
6174,0.155,104.32,24.42,42.5,31.91,0
6175,0.1544,91.49,24.09,43.9,31.92,0
6176,0.1527,106.02,24.33,43.77,31.87,0
6177,0.1513,108.26,24.16,38.77,31.84,0
6178,0.1526,102.88,24.1,44.13,31.86,0
6179,0.1582,95.52,24.11,41.77,31.82,0
6180,0.1685,122.04,23.93,44.53,31.86,0
6181,0.1811,140.14,23.98,46.59,31.86,0
6182,0.1916,136.48,24.25,47.12,31.93,0
6183,0.1949,144.31,24.29,44.52,31.96,0
6184,0.1881,127.78,24.34,46.42,31.98,0
6185,0.1731,124.76,24.22,45.18,32.03,0
6186,0.1561,110.75,24.34,42.37,32.13,0
6187,0.1454,100.4,24.3,40.85,32.12,0
6188,0.1451,79.04,24.26,41.75,32.11,0
6189,0.1528,111.24,24.1,42.56,32.04,0
6190,0.1627,105.07,24.12,46.15,32.04,0
6191,0.1706,120.7,24.34,39,32.01,0
6192,0.1758,116.08,24.2,42.4,32.05,0
6193,0.1782,126.39,24.22,43.26,31.97,0
6194,0.1764,121.84,24.19,45.7,31.98,0
6195,0.168,135.72,24.21,42.55,31.94,0
6196,0.1534,108.25,24.37,39.25,31.98,0
6197,0.1367,99.38,24.29,42.33,31.94,0
6198,0.1241,86.61,24.23,40.04,31.97,0
6199,0.1204,73.55,24.25,38.97,31.93,0
6200,0.1262,81.29,24.25,44.33,31.87,0
6201,0.1376,98.02,24.32,42.55,31.83,0
6202,0.1493,93.41,24.28,43.01,31.81,0
6203,0.1575,98.68,24.21,41.26,31.81,0
6204,0.1631,121.7,24.14,45.87,31.75,0
6205,0.1685,131.63,24.24,41.67,31.75,0
6206,0.1735,133.04,24.16,41.59,31.76,0
6207,0.1739,132.68,24.26,45.22,31.82,0
6208,0.1671,115.77,24.07,41.46,31.83,0
6209,0.156,92.08,24.21,42.21,31.89,0
6210,0.147,108.56,24.15,41.72,31.86,0
6211,0.1445,93.79,24.25,41.76,31.86,0
6212,0.1478,99.82,24.3,40.05,31.85,0
6213,0.1536,110.05,24.1,42.54,31.78,0
6214,0.1592,117.17,24.33,45.97,31.76,0
6215,0.1628,107.05,23.99,43.43,31.73,0
6216,0.1631,116.97,24.2,44.22,31.75,0
6217,0.159,127.92,24.18,42.95,31.75,0
6218,0.1524,113.39,24.4,41.76,31.78,0
6219,0.1479,117.84,24.11,42.32,31.75,0
6220,0.149,114.06,24.28,40.29,31.72,0
6221,0.1548,114.12,24.18,43.42,31.72,0
6222,0.1602,107.77,24.37,40.63,31.71,0
6223,0.1608,104.46,24.23,42.82,31.73,0
6224,0.1562,102.94,24.16,39.81,31.73,0
6225,0.1499,115.2,24.45,41.08,31.78,0
6226,0.1458,103.07,24.26,42.05,31.78,0
6227,0.1467,110.38,24.21,40.03,31.74,0
6228,0.1528,110.53,24.27,42.5,31.73,0
6229,0.1617,115.07,24.4,39.97,31.77,0
6230,0.1695,124.32,24.47,45.23,31.75,0
6231,0.1721,107.71,24.22,44.76,31.79,0
6232,0.1681,110.04,24.3,45.66,31.71,0
6233,0.1594,125.12,24.26,42.28,31.66,0
6234,0.1503,107.7,24.21,38.28,31.71,0
6235,0.1455,111.65,24.29,43.53,31.69,0
6236,0.147,112.15,24.36,41.77,31.65,0
6237,0.1521,107.38,24.15,44.75,31.64,0
6238,0.1557,111.3,24.05,45.02,31.63,0
6239,0.1548,99.29,24.38,42.21,31.71,0
6240,0.1524,117.93,24.25,43.09,31.72,0
6241,0.1543,113.08,24.29,44.28,31.72,0
6242,0.1627,133.42,24.2,46.33,31.77,0
6243,0.1734,114.17,24.21,41.95,31.81,0
6244,0.1798,126.25,24.37,45.8,31.83,0
6245,0.1781,112.1,24.32,43.55,31.82,0
6246,0.1705,104.75,24.22,47.47,31.88,0
6247,0.1627,110.45,24.31,41.2,31.9,0
6248,0.1592,126.26,24.3,46.46,31.84,0
6249,0.1592,117.58,24.33,38.48,31.87,0
6250,0.1577,95.62,24.57,44.78,31.84,0
6251,0.1511,104.35,24.12,42.59,31.83,0
6252,0.1403,104.25,24.38,43.23,31.84,0
6253,0.1304,92.16,24.04,41.7,31.84,0
6254,0.1259,110.73,24.17,44.29,31.77,0
6255,0.1277,102.97,24.33,40.79,31.83,0
6256,0.1339,85.2,24.17,42.05,31.78,0
6257,0.1429,100.52,24.26,39.51,31.76,0
6258,0.1544,124.63,24.55,40.45,31.79,0
6259,0.1664,118.56,24.38,43.91,31.85,0
6260,0.174,145,24.12,40.72,31.85,0
6261,0.172,111.22,24.42,38.59,31.83,0
6262,0.1597,113.24,24.18,47.74,31.81,0
6263,0.1418,111.33,24.23,43.66,31.73,0
6264,0.1256,67.07,24.21,42.62,31.79,0
6265,0.1172,69.44,24.31,41.65,31.72,0
6266,0.1183,79.63,24.34,36.61,31.66,0
6267,0.1257,85.94,24.22,38.78,31.61,0
6268,0.1348,108.82,24.42,44.52,31.6,0
6269,0.1437,106.54,24.04,40.23,31.6,0
6270,0.1546,97.84,24.42,43.32,31.65,0
6271,0.1688,136.18,24.38,45.41,31.65,0
6272,0.1838,138.65,24.25,47.48,31.62,0
6273,0.194,128.77,24.1,47.11,31.65,0
6274,0.1955,148.81,24.17,44.3,31.64,0
6275,0.1879,113.85,24.25,43.65,31.69,0
6276,0.1746,130.98,24.43,45,31.63,0
6277,0.1611,108.86,24.37,41.51,31.62,0
6278,0.1518,100.42,24.31,46.44,31.64,0
6279,0.1473,102.51,24.39,38.03,31.57,0
6280,0.146,104.92,24.19,41.52,31.54,0
6281,0.1463,119.83,24.23,43.23,31.54,0
6282,0.1478,92.14,24.37,41.43,31.54,0
6283,0.1503,99.13,24.23,40.5,31.52,0
6284,0.1536,117.21,24.47,42.91,31.52,0
6285,0.1577,103.97,24.21,44.48,31.51,0
6286,0.1634,130.55,24.34,39.41,31.47,0
6287,0.1694,123.66,24.26,43.23,31.47,0
6288,0.1725,124.78,24.14,45.31,31.43,0
6289,0.1701,115.52,24.3,43.42,31.45,0
6290,0.1632,122.62,24.26,44.74,31.41,0
6291,0.1563,106.37,24.36,41.18,31.37,0
6292,0.1529,95.5,24.33,43.22,31.33,0
6293,0.1532,102.44,24.4,40.69,31.33,0
6294,0.1556,107.4,24.09,43.68,31.35,0
6295,0.1595,112.77,24.3,43.82,31.34,0
6296,0.1636,89.23,24.2,40.24,31.35,0
6297,0.1651,119.92,24.18,40.62,31.36,0
6298,0.1609,114.29,24.31,42,31.37,0
6299,0.1529,109.16,24.24,43.07,31.39,0
6300,0.1473,107.82,24.25,40.59,31.43,0
6301,0.1491,103.41,24.34,42.96,31.45,0
6302,0.1577,105.84,24.35,44.42,31.45,0
6303,0.1681,112.25,24.31,46.36,31.41,0
6304,0.1762,127.68,24.32,42.3,31.39,0
6305,0.1807,135.08,24.18,45.48,31.47,0
6306,0.182,134.05,24.29,42.83,31.52,0
6307,0.1805,131.2,24.53,43.37,31.49,0
6308,0.1766,122.91,24.18,42.35,31.49,0
6309,0.1722,108.69,24.25,45.99,31.52,0
6310,0.1705,119.13,24.28,41.54,31.53,0
6311,0.1737,119.56,24.38,45.06,31.48,0
6312,0.1794,109.64,24.32,41.28,31.49,0
6313,0.1817,145.95,24.5,46.87,31.47,0
6314,0.1756,111.27,24.13,46.35,31.5,0
6315,0.1611,100.97,24.23,41.13,31.53,0
6316,0.1433,82.89,24.32,41.53,31.52,0
6317,0.1283,71.62,24.36,43.26,31.48,0
